tariff.plan;payment.method;sex;age;activation.zone;activation.channel;vas1;vas2;q01.out.ch.peak;q01.out.dur.peak;q01.out.val.peak;q01.out.ch.offpeak;q01.out.dur.offpeak;q01.out.val.offpeak;q01.in.ch.tot;q01.in.dur.tot;q01.ch.sms;q01.ch.cc;q02.out.ch.peak;q02.out.dur.peak;q02.out.val.peak;q02.out.ch.offpeak;q02.out.dur.offpeak;q02.out.val.offpeak;q02.in.ch.tot;q02.in.dur.tot;q02.ch.sms;q02.ch.cc;q03.out.ch.peak;q03.out.dur.peak;q03.out.val.peak;q03.out.ch.offpeak;q03.out.dur.offpeak;q03.out.val.offpeak;q03.in.ch.tot;q03.in.dur.tot;q03.ch.sms;q03.ch.cc;q04.out.ch.peak;q04.out.dur.peak;q04.out.val.peak;q04.out.ch.offpeak;q04.out.dur.offpeak;q04.out.val.offpeak;q04.in.ch.tot;q04.in.dur.tot;q04.ch.sms;q04.ch.cc;q05.out.ch.peak;q05.out.dur.peak;q05.out.val.peak;q05.out.ch.offpeak;q05.out.dur.offpeak;q05.out.val.offpeak;q05.in.ch.tot;q05.in.dur.tot;q05.ch.sms;q05.ch.cc;q06.out.ch.peak;q06.out.dur.peak;q06.out.val.peak;q06.out.ch.offpeak;q06.out.dur.offpeak;q06.out.val.offpeak;q06.in.ch.tot;q06.in.dur.tot;q06.ch.sms;q06.ch.cc;q07.out.ch.peak;q07.out.dur.peak;q07.out.val.peak;q07.out.ch.offpeak;q07.out.dur.offpeak;q07.out.val.offpeak;q07.in.ch.tot;q07.in.dur.tot;q07.ch.sms;q07.ch.cc;q08.out.ch.peak;q08.out.dur.peak;q08.out.val.peak;q08.out.ch.offpeak;q08.out.dur.offpeak;q08.out.val.offpeak;q08.in.ch.tot;q08.in.dur.tot;q08.ch.sms;q08.ch.cc;q09.out.ch.peak;q09.out.dur.peak;q09.out.val.peak;q09.out.ch.offpeak;q09.out.dur.offpeak;q09.out.val.offpeak;q09.in.ch.tot;q09.in.dur.tot;q09.ch.sms;q09.ch.cc;y
7;Carta di Credito;B;32.81;3;5;N;N;391;72369;2.861.068;0;0;0;556;42682;0;0;572;105046;414.122;0;0;0;872;55324;6;0;699;105596;4.308.392;0;0;0;751;48528;0;0;552;99712;388.952;0;0;0;825;49990;8;0;605;101961;4.089.874;0;0;0;718;46187;0;0;619;114767;4.537.472;0;0;0;707;43867;0;0;721;129142;513.337;0;0;0;908;60704;1;0;224;42032;1.658.715;0;0;0;235;23620;0;0;464;73946;2.992.243;0;0;0;351;32969;0;0;3428
6;Carta di Credito;B;34.62;3;5;N;N;179;19136;835.193;0;0;0;272;13061;0;0;172;13676;641.383;0;0;0;204;9344;0;0;215;20312;911.335;0;0;0;250;13431;0;0;295;23399;1.098.829;0;0;0;301;15679;0;0;262;22212;1.024.434;0;0;0;244;14055;0;0;247;20779;961.297;0;0;0;280;18256;0;0;328;24719;1.178.839;0;0;0;301;19109;0;0;280;20616;988.736;0;0;0;316;19772;0;0;208;14282;700.233;0;0;0;175;11448;0;0;600
3;Carta di Credito;B;43.6;1;5;N;N;15;1021;65.156;13;1536;52.457;12;604;0;0;21;831;62.099;9;474;2.134;13;482;0;0;41;2081;143.585;15;738;34.251;8;1794;0;0;36;1452;107.831;18;1088;46.233;12;422;0;0;30;1601;10.889;28;2498;92.399;45;2472;0;0;36;2250;146.648;5;434;16.186;15;1145;0;0;24;2002;122.183;13;1019;39.328;24;927;0;0;40;1927;135.374;17;1237;48.991;24;1153;0;0;40;2084;142.842;8;639;24.496;24;1960;0;2;2030
8;Carta di Credito;M;44.29;2;7;N;N;37;3130;467.481;52;13757;282.058;87;25569;0;0;36;3799;558.693;37;8593;181.447;83;25691;0;0;37;4177;329.386;5;1451;29.521;49;8798;0;4;33;3421;209.361;0;0;0;57;13725;0;0;43;4446;271.166;0;0;0;65;6653;0;0;98;6139;415.753;0;0;0;105;11248;0;0;100;6794;451.383;0;0;0;144;10451;0;0;29;2353;150.496;0;0;0;36;2970;0;3;77;5484;360.471;0;0;0;97;10018;0;0;81
8;Carta di Credito;F;16.98;1;9;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Carta di Credito;M;25.24;2;2;N;N;1;14;0.1751;0;0;0;1;33;0;0;0;0;0;0;0;0;0;0;0;0;1;64;0.4312;0;0;0;2;22;0;0;5;312;21.154;0;0;0;4;169;0;0;3;205;13.603;0;0;0;2;42;0;0;16;2184;128.417;0;0;0;20;1004;0;0;41;3784;236.212;0;0;0;29;2309;0;0;27;3599;212.284;0;0;0;17;1366;0;0;4;274;18.174;0;0;0;5;617;0;1;0
7;Domiciliazione Bancaria;B;41.57;3;5;N;N;81;7179;431.892;15;805;35.945;32;2290;0;0;53;4292;263.563;16;1088;44.167;10;625;0;0;81;5899;368.616;18;1585;58.871;6;279;0;0;79;6554;400.456;11;604;26.716;22;1625;0;0;132;12364;737.841;21;1630;63.101;36;2517;0;0;219;18394;1.121.073;13;465;25.244;45;4207;0;0;159;11815;73.592;10;850;31.927;32;1836;0;1;103;8997;412.158;0;0;0;45;4360;0;0;126;10163;475.533;0;0;0;38;2954;0;0;280
7;Carta di Credito;M;32.09;1;5;Y;N;112;9838;53.49;35;3668;312.172;165;9119;0;1;316;29855;1.991.695;120;14062;1.736.824;177;16542;5;0;329;31094;1.664.881;122;16907;2.758.696;171;15063;3;0;278;26855;1.431.236;121;14313;263.424;178;13386;2;1;386;35556;2.931.487;28;2483;262.804;205;19588;5;2;305;25491;2.550.362;0;0;0;164;12512;0;2;306;18862;1.690.751;0;0;0;165;12116;2;1;85;6562;309.373;0;0;0;58;4959;0;0;231;20646;1.168.541;0;0;0;115;8445;0;0;100
8;Carta di Credito;M;21.9;1;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;60;0.8232;0;0;0;12;996;0;0;4;28;0.5567;0;0;0;14;755;0;0;11;500;36.963;0;0;0;11;1343;0;0;8;305;23.891;0;0;0;19;1313;0;0;13;249;26.184;0;0;0;11;1435;0;0;0
8;Domiciliazione Bancaria;B;26.95;3;5;N;N;252;18827;1.354.005;0;0;0;107;5240;0;7;223;12977;894.132;0;0;0;109;4879;0;3;234;20276;127.945;0;0;0;140;6930;3;3;144;9980;660.042;0;0;0;158;4305;3;5;190;17329;1.082.019;0;0;0;179;7541;1;3;171;12164;799.832;0;0;0;100;6173;2;1;79;8493;515.698;0;0;0;34;2641;0;0;30;3642;217.573;0;0;0;0;0;0;0;64;7067;427.136;0;0;0;15;2898;0;0;34
8;Bollettino Postale;B;25.6;2;5;Y;N;153;11916;767.527;0;0;0;90;5164;0;0;183;16871;125.468;0;0;0;75;6538;0;0;203;18028;1.133.313;0;0;0;132;12105;0;0;136;11214;907.317;0;0;0;66;7669;0;0;138;21171;1.403.931;0;0;0;74;8569;0;0;135;19686;1.945.674;0;0;0;52;6836;0;0;175;18293;1.482.908;0;0;0;53;5509;20;7;187;16207;1.023.494;0;0;0;50;3862;121;1;153;18768;97.535;0;0;0;36;3401;102;0;1214
8;Carta di Credito;F;21.08;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;977;65.538;0;0;0;4;171;3;0;39;2185;152.215;0;0;0;34;4985;1;0;58;5287;330.801;0;0;0;31;4222;1;5;37;4267;256.803;0;0;0;12;811;0;0;12;786;52.663;0;0;0;11;607;0;0;0
4;Domiciliazione Bancaria;B;43.6;1;5;N;N;210;15989;897.266;55;7196;239.657;91;13209;0;0;218;16561;930.945;34;5251;168.535;120;28095;0;0;182;16449;88.404;45;5434;18.452;112;13492;0;0;143;12157;664.778;36;4905;161.827;73;10200;0;0;242;22390;1.204.109;61;9013;290.992;146;17709;0;0;203;19907;1.057.993;64;10458;331.824;119;13227;0;0;251;21993;1.195.469;48;4833;172.378;213;18465;0;0;83;10893;549.913;50;8847;276.454;71;5815;0;0;156;14466;777.557;32;4143;138.323;75;8313;0;0;24080
8;Carta di Credito;B;25.44;3;5;Y;N;122;13418;598.956;33;3451;137.378;76;2990;4;1;288;32930;1.415.913;86;11483;324.061;95;3577;1;0;307;27656;1.522.339;95;12616;416.636;341;13899;5;0;304;23080;1.169.331;131;13570;475.373;275;11624;3;0;372;39834;157.227;164;20545;683.546;248;10767;15;1;464;34965;1.621.236;104;8513;318.659;232;9026;19;2;335;26177;1.273.407;88;10398;347.684;316;13799;5;0;23;1261;88.722;7;960;31.008;159;8873;0;0;17;1404;99.526;6;349;1.506;353;22440;0;0;8788
3;Domiciliazione Bancaria;B;30.81;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3020;159.327;5;170;0.9482;18;486;1;0;34;4106;234.895;18;1994;69.252;22;1067;6;1;11;978;58.943;9;275;16.289;12;655;3;0;1957
7;Bollettino Postale;B;25.21;1;5;N;N;38;2757;132.957;0;0;0;51;3276;0;1;82;5987;287.135;0;0;0;141;9066;0;0;90;7318;341.662;0;0;0;277;13423;0;0;57;3719;185.263;0;0;0;298;11094;0;0;70;5747;267.602;0;0;0;226;17503;0;0;126;9104;439.556;0;0;0;232;19245;0;0;10;767;36.405;0;0;0;62;6833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;Domiciliazione Bancaria;B;46.91;1;5;N;N;75;7838;45.88;11;398;21.469;182;18808;0;0;133;15759;899.177;16;907;3.734;240;25831;0;0;169;23737;1.327.299;10;714;28.477;333;31130;0;0;89;6621;414.064;22;1512;61.138;244;27034;0;0;99;10544;61.524;10;885;32.811;265;28832;0;0;114;11217;662.423;6;190;11.026;316;35214;0;0;123;11259;673.754;9;698;27.042;259;21282;0;0;56;6182;358.597;4;432;15.106;119;9857;0;0;102;12396;708.393;18;1521;57.234;153;12650;0;0;8268
8;Domiciliazione Bancaria;F;20.16;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;441;33.311;0;0;0;5;215;0;0;25;1236;8.803;0;0;0;24;1295;4;0;34;3526;202.714;0;0;0;64;6143;0;0;37;1461;10.781;0;0;0;25;1939;2;0;22
7;Carta di Credito;F;20.49;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;25226;810.202;0;0;0;97;7302;0;3;210;34128;110.466;0;0;0;127;10581;6;2;66;13560;52.519;0;0;0;60;7258;0;0;141;27299;932.344;0;0;0;111;18085;0;1;0
7;Domiciliazione Bancaria;B;16.98;1;7;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;932;5.336;0;0;0;13;616;0;0;273
6;Carta di Credito;B;31.7;1;5;N;N;81;8016;377.535;0;0;0;58;2476;0;0;87;7659;349.115;0;0;0;38;1924;0;0;109;11494;644.017;0;0;0;86;2462;0;1;119;9866;51.044;0;0;0;54;1971;0;1;187;21839;1.078.057;0;0;0;45;4776;0;0;140;13896;674.322;0;0;0;60;4026;0;0;180;21932;966.658;0;0;0;76;3303;0;1;65;6507;28.826;0;0;0;32;1341;0;0;180;24090;1.004.581;0;0;0;55;5024;0;1;726
3;Domiciliazione Bancaria;B;38.09;2;5;N;N;43;2311;156.848;37;3265;120.149;39;4230;0;0;57;2889;19.942;11;863;33.286;32;3968;0;0;26;1706;109.845;6;194;11.135;26;2751;0;0;10;613;40.149;45;6096;201.367;44;4867;0;0;23;750;6.025;32;3668;12.522;41;4870;0;0;33;1476;105.905;18;2808;89.946;31;3414;0;0;46;3306;208.365;21;2048;73.729;55;8290;0;1;11;597;40.666;3;203;0.8258;19;2020;0;6;57;3471;227.747;9;578;23.979;40;3524;0;0;5419
7;Carta di Credito;M;25.5;3;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Domiciliazione Bancaria;B;42.72;1;5;N;N;2;149;0.9317;2;14;0.2422;3;136;0;0;2;30;0.3527;0;0;0;4;99;0;0;0;0;0;0;0;0;12;222;0;0;0;0;0;1;4;0.1136;6;96;0;0;0;0;0;1;31;0.1823;5;82;0;0;2;19;0.299;0;0;0;4;37;0;0;1;64;0.4147;0;0;0;0;0;0;0;2;198;11.698;6;640;22.461;3;96;0;0;1;14;0.1715;0;0;0;3;40;0;0;91
8;Carta di Credito;F;20.72;2;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;642;42.184;0;0;0;9;247;0;0;1;23;0.221;0;0;0;8;655;0;0;0;0;0;0;0;0;2;136;0;0;0;0;0;0;0;0;6;318;0;0;0
7;Carta di Credito;B;27.6;2;5;N;N;81;12784;475.776;0;0;0;49;4323;0;0;28;3022;131.635;0;0;0;43;2381;0;0;115;12219;533.015;0;0;0;140;18824;1;0;103;8565;395.394;0;0;0;187;22960;0;0;137;14731;642.101;0;0;0;127;12374;13;0;90;9110;402.547;0;0;0;182;20668;2;0;90;7621;350.901;0;0;0;145;17455;17;0;67;3625;192.416;0;0;0;127;15540;18;0;60;3905;194.678;0;0;0;122;13826;1;7;298
8;Carta di Credito;M;33.96;4;5;N;N;44;1980;141.762;3;183;0.7747;68;1725;0;1;29;1363;96.278;8;775;27.956;55;1204;0;0;32;1531;107.542;5;357;14.234;48;981;0;0;20;769;58.065;6;108;0.8945;32;458;0;0;12;828;52.684;1;27;0.172;23;448;0;0;18;914;63.049;2;38;0.3032;17;233;0;0;22;1346;8.912;0;0;0;16;749;0;0;24;1585;105.992;0;0;0;14;580;0;0;31;1720;120.149;0;0;0;23;371;0;1;271
8;Carta di Credito;M;17.93;4;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;3327;210.714;0;0;0;37;2931;1;0;0
7;Carta di Credito;M;26;1;5;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Domiciliazione Bancaria;B;21.67;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1120;95739;4.408.295;0;0;0;339;25294;0;1;1278;117608;5.311.677;0;0;0;395;27599;0;0;1081;95441;4.841.422;0;0;0;353;25866;0;0;856;84472;3.752.684;0;0;0;366;26757;0;0;1097;145383;6.070.594;0;0;0;347;31317;0;0;1652
6;Carta di Credito;F;33.14;3;5;N;N;185;7504;446.131;0;0;0;183;9055;0;0;144;8860;449.818;0;0;0;153;7079;0;0;129;4627;290.497;0;0;0;121;5986;0;0;142;7591;403.611;0;0;0;178;8344;0;0;123;6275;340.278;0;0;0;180;6285;0;0;121;4814;288.591;0;0;0;221;8083;0;0;85;6877;32.15;0;0;0;133;4698;0;0;101;6309;318.747;0;0;0;78;5160;0;0;59;2521;146.612;0;0;0;91;5405;0;0;15
7;Carta di Credito;M;30.62;2;7;N;N;67;5149;319.702;51;3987;153.976;102;7003;0;0;68;6903;406.095;24;1236;56.206;106;9343;0;0;103;10846;634.059;60;5205;194.219;132;12621;1;0;92;8849;524.519;68;5580;212.042;124;10570;5;0;123;9424;585.528;76;5485;217.883;121;11124;0;0;92;8863;526.213;24;1488;62.595;52;7516;2;0;114;10283;525.046;24;1297;57.766;114;9124;0;0;71;7511;328.601;0;0;0;50;6231;0;0;120;11650;518.827;0;0;0;118;14925;0;0;286
7;Domiciliazione Bancaria;B;21.67;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;36062;1.459.264;0;0;0;101;9513;0;5;478;58275;2.395.864;0;0;0;209;25905;0;6;518;70026;2.717.638;0;0;0;309;34606;0;0;281;37560;1.483.455;0;0;0;171;23444;2;12;342;50383;2.021.273;0;0;0;226;32981;0;8;0
8;Bollettino Postale;M;50.09;1;7;N;N;4;99;10.908;13;575;25.518;26;335;0;0;19;1123;96.479;16;814;35.114;41;857;0;0;4;400;31.509;1;17;0.142;28;531;0;0;7;824;63.627;4;294;1.084;20;1702;0;0;26;1158;86.439;21;3482;101.174;57;2197;0;0;101;12585;749.141;0;0;0;111;7646;0;0;57;3185;222.045;0;0;0;112;3383;0;0;46;5003;303.832;0;0;0;39;2302;0;0;23;912;70.486;0;0;0;69;2792;0;0;0
7;Carta di Credito;B;42.59;3;7;N;N;59;9234;510.166;23;4926;148.926;43;3525;0;2;60;11922;641.961;27;3032;104.923;46;5566;0;0;100;20258;1.036.839;34;6095;158.067;71;15079;0;0;78;11883;658.668;33;4731;154.297;75;10017;0;0;81;12279;681.067;29;2620;96.531;86;11574;0;0;117;13821;793.267;25;2745;9.557;65;11040;0;0;93;14660;809.278;22;2053;74.886;59;7644;0;0;62;15025;634.968;5;1375;40.098;40;13501;0;0;90;20499;788.573;0;0;0;65;10564;0;0;1535
8;Carta di Credito;M;22.55;2;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;126;0.8522;0;0;0;0;0;0;1;10;2101;117.969;0;0;0;6;248;0;0;13;1193;74.545;0;0;0;14;1130;0;0;11;1814;104.298;0;0;0;12;638;0;0;21;4911;273.299;0;0;0;22;4085;0;0;6;634;38.677;0;0;0;6;421;0;0;0
8;Carta di Credito;M;26.13;3;5;N;N;0;0;0;0;0;0;2;34;0;0;0;0;0;0;0;0;2;30;0;0;0;0;0;0;0;0;3;44;0;0;0;0;0;0;0;0;2;32;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;2;12;0;0;1;1;0.1085;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0
8;Domiciliazione Bancaria;B;18.49;1;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;7312;46.965;0;0;0;76;6221;10;22;116;8152;537.472;0;0;0;85;6282;13;27;490
8;Domiciliazione Bancaria;M;41.6;1;5;N;N;42;3729;555.258;28;2560;71.906;19;1204;0;1;15;709;51.811;0;0;0;6;108;0;0;12;636;4.395;0;0;0;3;31;0;0;22;1331;90.912;0;0;0;4;183;0;0;16;382;3.61;0;0;0;6;208;0;0;15;546;43.455;0;0;0;2;193;0;0;11;387;31.194;0;0;0;4;376;0;0;9;637;41.936;0;0;0;2;112;0;0;25;1431;99.139;0;0;0;7;508;0;0;0
8;Carta di Credito;B;15.6;3;9;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Domiciliazione Bancaria;B;44.95;2;5;Y;N;117;12736;992.444;141;15196;492.504;187;10658;0;0;174;28376;2.102.584;244;35560;1.041.544;109;13852;0;0;220;31708;238.678;306;36640;1.151.033;142;18408;0;0;293;36164;2.390.937;293;26155;894.116;118;10384;0;3;940;53417;2.753.108;0;0;0;90;6946;36;14;607;37261;1.890.723;0;0;0;139;9195;18;1;897;49238;2.583.751;0;0;0;221;14031;9;1;448;33272;1.587.206;0;0;0;163;15089;7;3;306;30597;1.151.053;0;0;0;116;10853;3;4;1467
8;Domiciliazione Bancaria;M;43.6;3;5;N;N;11;686;44.741;7;207;12.488;64;5932;0;0;25;1577;102.553;5;154;0.9079;175;11083;0;0;11;505;35.935;15;1290;48.278;69;6271;0;0;17;848;58.819;4;263;10.815;72;8501;0;0;27;1486;100.182;12;380;22.048;107;9135;0;0;14;857;5.616;4;393;2.117;60;5949;0;1;13;976;60.906;5;298;12.741;87;7731;0;0;6;755;43.728;18;1673;70.992;38;2533;5;2;11;467;34.546;8;1013;34.009;67;4773;0;2;0
8;Domiciliazione Bancaria;B;17.77;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;480;34.923;0;0;0;5;78;0;0;9
7;Domiciliazione Bancaria;B;24.59;1;5;N;Y;0;0;0;0;0;0;0;0;0;0;423;50993;2.167.787;0;0;0;226;20049;13;1;773;104353;4.341.554;0;0;0;542;51438;9;7;651;100515;4.088.314;0;0;0;408;47452;6;4;650;88684;3.684.125;0;0;0;471;47358;0;3;629;83896;3.494.564;0;0;0;445;39785;3;5;757;99058;4.147.144;0;0;0;471;43633;5;6;317;48700;1.982.435;0;0;0;220;20735;2;1;957;142346;5.825.923;0;0;0;628;61836;11;3;3450
7;Carta di Credito;B;25.6;1;5;N;N;229;24222;1.059.697;0;0;0;135;7198;0;2;258;34254;1.430.601;0;0;0;156;9949;0;0;321;31935;141.677;0;0;0;161;12600;0;0;290;33309;1.431.484;0;0;0;178;10604;0;0;271;30354;1.310.422;0;0;0;137;7492;0;0;302;30472;1.344.399;0;0;0;206;10339;0;0;195;17654;800.327;0;0;0;184;8514;0;0;36;2661;127.627;0;0;0;15;668;0;0;358;34647;1.545.136;0;0;0;138;9442;0;0;1974
7;Bollettino Postale;M;23.73;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;5258;240.684;0;0;0;54;5464;0;0;155;14134;638.361;0;0;0;96;12366;0;0;265;28792;125.011;0;0;0;134;13270;0;2;232;20668;942.007;0;0;0;167;18901;0;1;168;14762;67.52;0;0;0;118;14028;0;0;131;9678;461.119;0;0;0;79;8594;0;0;238;21476;978.283;0;0;0;259;22784;0;0;632
7;Domiciliazione Bancaria;B;49.6;2;5;N;N;89;5947;292.578;66;4237;118.832;97;6933;0;0;62;3560;184.308;44;2755;72.149;82;4723;0;0;105;4891;261.281;67;3652;100.931;144;9057;0;2;135;5124;312.534;0;0;0;102;5011;0;1;122;7030;364.928;0;0;0;114;8357;0;1;146;7455;404.159;0;0;0;165;10342;0;1;156;7545;417.514;0;0;0;149;8574;0;0;111;6146;322.522;0;0;0;79;5446;0;0;141;6837;376.952;0;0;0;131;8269;0;0;513
7;Carta di Credito;M;47.73;2;5;Y;N;160;14355;745.294;0;0;0;190;32265;8;2;138;21027;726.908;0;0;0;179;28943;6;1;175;26760;1.047.752;0;0;0;177;33826;0;1;100;15954;645.452;0;0;0;103;19700;1;0;170;23665;889.143;0;0;0;116;16392;13;2;193;19722;750.195;0;0;0;203;34339;0;0;236;27701;1.123.764;0;0;0;217;40521;6;1;164;16707;670.459;0;0;0;208;37264;2;2;210;24460;1.001.704;0;0;0;154;28954;0;0;610
8;Domiciliazione Bancaria;M;29.9;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;21786;1.212.207;0;0;0;78;23785;0;3;285;77272;2.069.185;0;0;0;108;26897;0;2;2228
8;Domiciliazione Bancaria;F;45.24;1;8;N;N;0;0;0;0;0;0;0;0;0;0;249;48026;2.717.674;0;0;0;300;79372;0;1;391;69861;3.971.698;0;0;0;313;118415;0;0;147;21253;1.223.982;0;0;0;172;55277;0;0;0;0;0;0;0;0;196;98477;0;0;0;0;0;0;0;0;117;51984;0;0;0;0;0;0;0;0;62;862;0;0;0;0;0;0;0;0;5;74;0;0;0;0;0;0;0;0;5;40;0;0;0
8;Carta di Credito;B;39.57;2;5;Y;N;32;2455;152.215;15;755;34.675;66;4967;2;2;22;1367;89.223;15;433;26.055;79;6201;3;0;54;5659;328.115;29;1488;65.822;152;13590;0;0;54;3870;240.819;36;1998;84.461;134;12070;0;0;64;5116;313.567;49;1983;98.168;105;7227;0;0;36;2671;162.772;17;1523;52.834;73;4679;0;5;68;5099;320.931;26;1432;57.461;112;7140;1;1;72;5785;35.024;0;0;0;82;7776;0;1;76;5063;321.577;0;0;0;72;9396;0;0;0
7;Bollettino Postale;B;21.67;3;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;48153;1.854.287;0;0;0;58;2821;382;2;296;42122;1.732.997;0;0;0;62;3899;413;6;502;88907;3.336.942;0;0;0;147;12293;271;4;214;22266;92.531;0;0;0;75;6984;60;1;223;26311;104.599;0;0;0;40;3227;12;1;2248
8;Carta di Credito;M;17.73;1;9;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;649;35.444;0;0;0;22;1152;8;0;92
7;Carta di Credito;B;20.65;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;7960;35.212;0;0;0;217;37894;0;0;142;10087;489.477;0;0;0;286;48909;0;0;62;8001;33.594;0;0;0;90;16304;0;0;134;6787;369.045;0;0;0;204;36301;0;0;300
